,index,PRES,TMPK,DWPK,RELH,UWND,VWND,HGHT,TIME,LAT,LON,lat,lon,time,deltat,plev,u,v,error_era5,u_error,v_error,error_mag
43,43,737.0,270.25,263.25,58.52,13.78,1.0,2658.77,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,729.9000244140625,9.230964,-3.4352243,6.3346653,4.5490362930297845,4.435224294662476,6.353341305113902
44,44,736.0,270.24,263.12,57.98,13.85,1.21,2669.52,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,729.9000244140625,9.230964,-3.4352243,6.3346653,4.619036293029785,4.6452242946624756,6.550847656910427
45,45,720.0,270.05,261.05,49.85,13.89,-0.38,2843.59,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,729.9000244140625,9.230964,-3.4352243,6.3346653,4.659036293029786,3.0552242946624757,5.571446371496772
46,46,719.0,269.85,258.85,42.33,13.89,-0.48,2854.59,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,729.9000244140625,9.230964,-3.4352243,6.3346653,4.659036293029786,2.9552242946624756,5.51724295382504
47,47,713.0,269.45,258.45,42.21,13.86,-1.09,2920.81,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,706.5999755859375,9.578399,-3.220926,5.4292264,4.281601295471191,2.13092604637146,4.782567873902563
48,48,708.0,269.25,256.25,35.69,13.81,-1.6,2976.35,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,706.5999755859375,9.578399,-3.220926,5.4292264,4.231601295471192,1.6209260463714599,4.531429219533158
49,49,704.0,269.25,256.25,35.69,13.75,-2.01,3021.05,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,706.5999755859375,9.578399,-3.220926,5.4292264,4.171601295471191,1.2109260463714602,4.343800094175345
50,50,700.0,269.25,253.25,27.67,13.69,-2.41,3066.0,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,706.5999755859375,9.578399,-3.220926,5.4292264,4.111601295471191,0.8109260463714598,4.190807352480429
51,51,698.0,269.25,252.25,25.37,13.69,-2.41,3088.53,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,706.5999755859375,9.578399,-3.220926,5.4292264,4.111601295471191,0.8109260463714598,4.190807352480429
52,52,696.0,269.25,254.25,30.14,13.77,-2.2,3111.12,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,706.5999755859375,9.578399,-3.220926,5.4292264,4.191601295471191,1.0209260463714598,4.314140866076979
53,53,695.0,269.25,255.25,32.81,13.82,-2.09,3122.44,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,683.7000122070312,11.330551,-2.6916466,4.7959905,2.489448852539063,0.6016465759277345,2.5611197144478863
54,54,693.0,269.45,254.45,30.2,13.9,-1.87,3145.15,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,683.7000122070312,11.330551,-2.6916466,4.7959905,2.569448852539063,0.8216465759277343,2.697623120739455
55,55,692.0,269.45,253.45,27.73,13.93,-1.75,3156.52,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,683.7000122070312,11.330551,-2.6916466,4.7959905,2.599448852539062,0.9416465759277344,2.7647482002748593
56,56,690.0,269.25,255.25,32.81,14.01,-1.53,3179.32,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,683.7000122070312,11.330551,-2.6916466,4.7959905,2.6794488525390623,1.1616465759277343,2.9204227298008636
57,57,688.0,269.05,261.05,53.72,14.08,-1.3,3202.18,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,683.7000122070312,11.330551,-2.6916466,4.7959905,2.7494488525390626,1.3916465759277343,3.081582253489229
58,58,685.0,268.85,259.85,49.5,14.18,-0.95,3236.57,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,683.7000122070312,11.330551,-2.6916466,4.7959905,2.849448852539062,1.7416465759277344,3.339564576210045
59,59,683.0,268.85,259.85,49.5,14.24,-0.72,3259.57,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,683.7000122070312,11.330551,-2.6916466,4.7959905,2.9094488525390627,1.9716465759277344,3.514581460986276
60,60,679.0,268.85,263.85,68.11,14.36,-0.24,3305.78,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,683.7000122070312,11.330551,-2.6916466,4.7959905,3.029448852539062,2.451646575927734,3.8971953098874095
61,61,677.0,268.65,263.15,65.44,14.41,-0.0,3328.98,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,683.7000122070312,11.330551,-2.6916466,4.7959905,3.0794488525390626,2.6916465759277344,4.089983682743447
62,62,675.0,268.45,262.45,62.85,14.29,-0.22,3352.24,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,683.7000122070312,11.330551,-2.6916466,4.7959905,2.9594488525390616,2.471646575927734,3.855823427893199
63,63,671.0,268.05,264.65,77.02,14.05,-0.67,3398.91,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,661.2000122070312,11.287092,-0.96059906,1.7525555,2.762907791137696,0.2905990648269653,2.7781481743794174
64,64,662.0,267.25,265.05,84.43,13.44,-1.61,3504.73,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,661.2000122070312,11.287092,-0.96059906,1.7525555,2.152907791137695,-0.6494009351730348,2.248718197494964
65,65,660.0,267.05,264.55,82.46,13.29,-1.81,3528.4,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,661.2000122070312,11.287092,-0.96059906,1.7525555,2.0029077911376945,-0.8494009351730347,2.1755738480853517
66,66,652.0,266.85,263.75,78.65,12.68,-2.57,3623.7,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,661.2000122070312,11.287092,-0.96059906,1.7525555,1.392907791137695,-1.6094009351730345,2.1284650536825667
67,67,651.0,266.85,263.35,76.21,12.6,-2.66,3635.69,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,661.2000122070312,11.287092,-0.96059906,1.7525555,1.312907791137695,-1.6994009351730348,2.14748466967684
68,68,649.0,267.05,259.05,53.15,12.44,-2.84,3659.73,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,639.0999755859375,8.155476,2.0967813,3.7918072,4.284524383544921,-4.936781253814697,6.536739121397396
69,69,644.0,266.65,258.65,53.03,12.02,-3.27,3720.11,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,639.0999755859375,8.155476,2.0967813,3.7918072,3.8645243835449214,-5.366781253814697,6.613387160699887
70,70,642.0,266.65,258.65,53.03,11.84,-3.44,3744.38,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,639.0999755859375,8.155476,2.0967813,3.7918072,3.6845243835449217,-5.536781253814697,6.650689181245124
71,71,640.0,266.65,255.65,41.33,11.67,-3.6,3768.72,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,639.0999755859375,8.155476,2.0967813,3.7918072,3.514524383544922,-5.696781253814697,6.693668523040738
72,72,639.0,266.65,256.65,44.94,11.58,-3.67,3780.92,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,639.0999755859375,8.155476,2.0967813,3.7918072,3.424524383544922,-5.766781253814697,6.706946643804642
73,73,636.0,266.65,257.65,48.84,11.31,-3.9,3817.62,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,639.0999755859375,8.155476,2.0967813,3.7918072,3.1545243835449224,-5.996781253814698,6.775869648427635
74,74,634.0,266.65,256.65,44.96,11.13,-4.05,3842.19,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,639.0999755859375,8.155476,2.0967813,3.7918072,2.9745243835449227,-6.146781253814697,6.828668617713931
75,75,630.0,266.65,254.65,37.97,12.18,-4.1,3891.56,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,639.0999755859375,8.155476,2.0967813,3.7918072,4.024524383544922,-6.196781253814697,7.388971134155071
76,76,628.0,266.65,255.65,41.33,12.71,-4.1,3916.36,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,617.5,2.558369,7.294629,14.031767,10.151631078720094,-11.394629096984863,15.260838306472216
77,77,623.0,266.25,260.25,62.3,14.06,-4.06,3978.67,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,617.5,2.558369,7.294629,14.031767,11.501631078720093,-11.354629096984862,16.162150828434783
78,78,619.0,265.85,260.85,67.44,15.15,-3.97,4028.82,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,617.5,2.558369,7.294629,14.031767,12.591631078720093,-11.264629096984864,16.895000500598623
79,79,617.0,266.05,263.15,79.77,15.7,-3.91,4054.01,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,617.5,2.558369,7.294629,14.031767,13.141631078720092,-11.204629096984863,17.269805459534908
80,80,606.0,265.32,264.12,91.09,18.76,-3.31,4193.83,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,596.2999877929688,6.0174437,1.0376242,8.439047,12.742556343078615,-4.34762423992157,13.46382481645118
81,81,599.0,264.85,264.75,99.22,17.51,-3.94,4284.12,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,596.2999877929688,6.0174437,1.0376242,8.439047,11.492556343078615,-4.977624239921569,12.524200348632693
82,82,593.0,264.65,263.35,90.32,16.41,-4.4,4362.17,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,596.2999877929688,6.0174437,1.0376242,8.439047,10.392556343078613,-5.43762423992157,11.729151065556541
83,83,589.0,265.25,260.25,67.3,16.58,-5.27,4414.66,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,596.2999877929688,6.0174437,1.0376242,8.439047,10.562556343078612,-6.307624239921569,12.302589973365622
84,84,587.0,265.45,259.45,62.1,16.65,-5.72,4441.07,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,596.2999877929688,6.0174437,1.0376242,8.439047,10.632556343078612,-6.75762423992157,12.598283206719747
85,85,578.0,264.78,258.22,59.15,16.79,-7.83,4560.81,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,575.5,5.9003153,-2.9792955,8.857157,10.889684715270995,-4.850704507827759,11.921181460755777
86,86,571.0,264.25,257.25,56.89,18.54,-7.68,4655.23,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,575.5,5.9003153,-2.9792955,8.857157,12.639684715270995,-4.7007045078277585,13.485483030702586
87,87,564.0,264.0,252.56,38.98,20.32,-7.39,4750.5,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,555.2000122070312,2.789953,0.7822945,20.646942,17.530047006607056,-8.172294511795045,19.341379103915223
88,88,560.0,263.85,249.85,31.1,20.09,-7.98,4805.47,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,555.2000122070312,2.789953,0.7822945,20.646942,17.300047006607056,-8.762294511795044,19.392509676218992
89,89,554.0,263.25,247.25,25.81,19.73,-8.85,4888.48,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,555.2000122070312,2.789953,0.7822945,20.646942,16.940047006607056,-9.632294511795044,19.487080082660245
90,90,553.0,263.05,248.05,28.19,19.66,-8.99,4902.38,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,555.2000122070312,2.789953,0.7822945,20.646942,16.870047006607056,-9.772294511795044,19.496056678990016
91,91,552.0,262.98,249.65,32.7,19.59,-9.14,4916.3,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,555.2000122070312,2.789953,0.7822945,20.646942,16.800047006607056,-9.922294511795045,19.51136868092561
92,92,550.0,262.85,252.85,43.75,19.81,-8.41,4944.21,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,555.2000122070312,2.789953,0.7822945,20.646942,17.020047006607054,-9.192294511795044,19.343740033889286
93,93,547.0,262.45,254.45,51.8,20.07,-7.32,4986.23,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,555.2000122070312,2.789953,0.7822945,20.646942,17.280047006607056,-8.102294511795044,19.085261352845382
94,94,542.0,261.79,255.65,60.45,20.39,-5.46,5056.52,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,535.2000122070312,0.5799774,2.1179268,23.147915,19.81002260684967,-7.577926836013794,21.209949807009753
95,95,535.0,260.85,257.35,75.12,21.77,-6.19,5156.03,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,535.2000122070312,0.5799774,2.1179268,23.147915,21.19002260684967,-8.307926836013795,22.760463668197936
96,96,531.0,260.45,258.85,87.8,22.56,-6.63,5213.27,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,535.2000122070312,0.5799774,2.1179268,23.147915,21.98002260684967,-8.747926836013793,23.6568725263056
97,97,523.0,259.25,259.15,99.19,24.14,-7.56,5328.72,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,515.7000122070312,0.99290645,-1.1177791,30.509922,23.14709354877472,-6.442220864295959,24.026863079064203
98,98,518.0,258.65,258.65,100.0,25.12,-8.18,5401.52,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,515.7000122070312,0.99290645,-1.1177791,30.509922,24.12709354877472,-7.062220864295959,25.139443244579304
99,99,516.0,259.65,258.15,88.44,25.51,-8.43,5430.85,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,515.7000122070312,0.99290645,-1.1177791,30.509922,24.51709354877472,-7.312220864295959,25.584300851256735
100,100,514.0,259.85,257.45,82.13,25.91,-8.69,5460.37,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,515.7000122070312,0.99290645,-1.1177791,30.509922,24.91709354877472,-7.572220864295959,26.04227485716388
101,101,504.0,259.05,256.95,84.09,27.86,-10.07,5609.53,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,496.6000061035156,1.1999058,-4.2273064,29.454437,26.66009424686432,-5.842693634033203,27.292813965453618
102,102,503.0,259.35,256.7,80.37,28.06,-10.21,5624.6,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,496.6000061035156,1.1999058,-4.2273064,29.454437,26.860094246864318,-5.982693634033204,27.518308197800515
103,103,502.0,259.65,256.45,76.8,28.06,-10.21,5639.71,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,496.6000061035156,1.1999058,-4.2273064,29.454437,26.860094246864318,-5.982693634033204,27.518308197800515
104,104,500.0,259.05,256.55,81.33,28.06,-10.21,5670.0,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,496.6000061035156,1.1999058,-4.2273064,29.454437,26.860094246864318,-5.982693634033204,27.518308197800515
105,105,494.0,258.65,255.65,77.93,28.38,-10.33,5761.55,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,496.6000061035156,1.1999058,-4.2273064,29.454437,27.180094246864318,-6.102693634033203,27.85678360578077
106,106,491.0,258.23,255.59,80.24,28.54,-10.39,5807.59,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,496.6000061035156,1.1999058,-4.2273064,29.454437,27.340094246864318,-6.162693634033204,28.02605120694631
107,107,484.0,257.25,255.45,86.01,27.92,-11.38,5916.1,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,478.0,6.594301,-3.2909682,24.508501,21.32569877624512,-8.089031820297242,22.808284987804843
108,108,483.0,257.05,255.15,85.26,27.83,-11.52,5931.68,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,478.0,6.594301,-3.2909682,24.508501,21.235698776245115,-8.22903182029724,22.77436864580186
109,109,475.0,256.57,253.31,75.87,27.06,-12.62,6057.3,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,478.0,6.594301,-3.2909682,24.508501,20.465698776245116,-9.32903182029724,22.491679819527025
110,110,473.0,256.45,252.85,73.64,27.09,-12.16,6089.03,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,478.0,6.594301,-3.2909682,24.508501,20.495698776245117,-8.869031820297241,22.33233963909784
111,111,463.0,255.45,252.55,78.04,27.09,-9.86,6249.22,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,459.70001220703125,17.537853,-11.401346,21.178373,9.552146759033203,1.5413462066650396,9.67570441026953
112,112,450.0,253.85,252.75,90.97,30.06,-10.94,6461.65,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,441.8999938964844,8.358323,-6.93737,30.535587,21.701676902770995,-4.002630176544189,22.06771009240529
113,113,445.0,253.65,251.85,85.59,31.23,-11.37,6544.7,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,441.8999938964844,8.358323,-6.93737,30.535587,22.871676902770997,-4.432630176544189,23.29724907852338
114,114,444.0,253.85,250.35,73.76,31.47,-11.45,6561.41,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,441.8999938964844,8.358323,-6.93737,30.535587,23.111676902770995,-4.512630176544189,23.548109061415854
115,115,440.0,253.85,249.05,65.71,32.41,-11.8,6628.69,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,441.8999938964844,8.358323,-6.93737,30.535587,24.051676902770993,-4.86263017654419,24.538303406493405
116,116,436.0,253.45,248.45,64.45,32.75,-11.92,6696.52,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,441.8999938964844,8.358323,-6.93737,30.535587,24.391676902770996,-4.982630176544189,24.895391252305735
117,117,428.0,252.25,247.25,64.14,33.45,-12.17,6833.64,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,424.5,0.6566897,-1.7738316,40.30048,32.793310296535495,-10.396168394088745,34.401766197146195
118,118,425.0,251.85,248.35,73.35,33.71,-12.27,6885.55,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,424.5,0.6566897,-1.7738316,40.30048,33.05331029653549,-10.496168394088745,34.67983380173738
119,119,420.0,251.25,248.15,75.92,34.16,-12.43,6972.73,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,424.5,0.6566897,-1.7738316,40.30048,33.50331029653549,-10.656168394088745,35.15715753113606
120,120,414.0,250.65,246.75,70.49,34.7,-12.63,7078.46,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,407.5,9.597699,-1.9397238,31.553995,25.102300834655765,-10.690276150703431,27.283832417236734
121,121,402.0,249.05,246.65,80.5,35.8,-13.03,7293.64,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,407.5,9.597699,-1.9397238,31.553995,26.20230083465576,-11.09027615070343,28.452676396582856
122,122,400.0,248.85,246.25,79.01,35.8,-13.03,7330.0,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,407.5,9.597699,-1.9397238,31.553995,26.20230083465576,-11.09027615070343,28.452676396582856
123,123,396.0,248.45,245.45,76.08,36.1,-13.01,7403.44,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,390.8999938964844,24.842491,-12.994607,15.584525,11.257508850097658,-0.01539302825927713,11.257519373971608
124,124,390.0,247.65,245.35,81.02,36.54,-12.98,7514.73,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,390.8999938964844,24.842491,-12.994607,15.584525,11.697508850097655,0.01460697174072223,11.697517970139494
125,125,387.0,247.05,243.85,74.4,36.77,-12.97,7570.85,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,390.8999938964844,24.842491,-12.994607,15.584525,11.92750885009766,0.024606971740722017,11.927534232699406
126,126,385.0,246.65,243.75,76.45,36.92,-12.95,7608.44,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,390.8999938964844,24.842491,-12.994607,15.584525,12.077508850097658,0.04460697174072337,12.077591225327803
127,127,380.0,246.25,242.45,70.14,37.3,-12.92,7703.1,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,374.70001220703125,17.711287,-11.660013,25.214626,19.588713455200192,-1.2599868011474609,19.629194114099715
128,128,376.0,245.65,242.95,77.71,37.61,-12.9,7779.57,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,374.70001220703125,17.711287,-11.660013,25.214626,19.898713455200195,-1.2399868011474613,19.937310862781498
129,129,374.0,245.45,241.75,70.62,37.77,-12.88,7818.05,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,374.70001220703125,17.711287,-11.660013,25.214626,20.0587134552002,-1.2199868011474617,20.095779489056987
130,130,371.0,244.85,242.45,79.81,38.0,-12.86,7876.06,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,374.70001220703125,17.711287,-11.660013,25.214626,20.288713455200195,-1.1999868011474604,20.324169404680468
131,131,365.0,243.85,241.85,82.75,38.48,-12.81,7993.13,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,359.0,8.258885,-4.0035944,35.04306,30.22111461639404,-8.806405601501465,31.478064557329155
132,132,362.0,243.45,240.75,77.31,38.72,-12.78,8052.21,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,359.0,8.258885,-4.0035944,35.04306,30.461114616394042,-8.776405601501464,31.700233421146304
133,133,358.0,242.85,240.75,81.81,39.05,-12.74,8131.59,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,359.0,8.258885,-4.0035944,35.04306,30.79111461639404,-8.736405601501465,32.00652311879347
134,134,355.0,242.45,240.05,79.4,39.3,-12.71,8191.58,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,359.0,8.258885,-4.0035944,35.04306,31.04111461639404,-8.706405601501466,32.23898719138006
135,135,350.0,241.85,234.85,50.07,39.71,-12.66,8292.49,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,343.6000061035156,8.984528,-4.167963,34.300453,30.725472412109376,-8.492036972045899,31.877411232436817
136,136,339.0,240.45,231.45,40.24,40.65,-12.53,8518.7,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,343.6000061035156,8.984528,-4.167963,34.300453,31.665472412109374,-8.362036972045898,32.75096648045554
137,137,336.0,240.25,232.25,44.63,40.92,-12.49,8581.45,2020-07-07 00:00:00,54.5,-6.34,54.5,-6.5,2020-07-07 01:55:12,0 days 01:55:12,328.70001220703125,9.5855875,-4.061609,33.724678,31.334412498474123,-8.428391208648682,32.44816150401372
